votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff,state_abbr,county_name,combined_fips
33479.0,13445.0,51942.0,0.6445458395903123,0.2588464056062531,20034.0,0.3856994339840592,HI,Maui County,15009
1127.0,2456.0,3759.0,0.29981378026070765,0.653365256717212,1329.0,0.35355147645650437,IA,Adair County,19001
565.0,1393.0,2082.0,0.271373679154659,0.6690682036503363,828.0,0.39769452449567727,IA,Adams County,19003
2409.0,4072.0,6837.0,0.3523475208424748,0.5955828579786456,1663.0,0.24323533713617085,IA,Allamakee County,19005
1813.0,4031.0,6096.0,0.2974081364829396,0.661253280839895,2218.0,0.36384514435695536,IA,Appanoose County,19007
1079.0,2135.0,3379.0,0.31932524415507546,0.6318437407517017,1056.0,0.3125184965966262,IA,Audubon County,19009
4672.0,8226.0,13690.0,0.3412710007304602,0.6008765522279036,3554.0,0.2596055514974434,IA,Benton County,19011
32006.0,27382.0,63221.0,0.5062558327138135,0.43311557868429795,4624.0,0.07314025402951552,IA,Black Hawk County,19013
5517.0,7458.0,13984.0,0.39452231121281467,0.5333237986270023,1941.0,0.13880148741418763,IA,Boone County,19015
5349.0,7199.0,13350.0,0.4006741573033708,0.539250936329588,1850.0,0.13857677902621718,IA,Bremer County,19017
3966.0,5504.0,10137.0,0.39124001183782187,0.5429614284305021,1538.0,0.15172141659268024,IA,Buchanan County,19019
2851.0,4895.0,8179.0,0.34857562049150265,0.5984839222398827,2044.0,0.24990830174838002,IA,Buena Vista County,19021
2163.0,4918.0,7457.0,0.29006302802735684,0.6595145500871664,2755.0,0.3694515220598096,IA,Butler County,19023
1396.0,3466.0,5105.0,0.27345739471106756,0.6789422135161606,2070.0,0.405484818805093,IA,Calhoun County,19025
3305.0,6627.0,10435.0,0.3167225682798275,0.6350742692860566,3322.0,0.3183517010062291,IA,Carroll County,19027
1946.0,4755.0,7055.0,0.27583274273564845,0.6739900779588944,2809.0,0.398157335223246,IA,Cass County,19029
3578.0,5275.0,9386.0,0.3812060515661624,0.5620072448327296,1697.0,0.18080119326656718,IA,Cedar County,19031
9840.0,11583.0,22633.0,0.4347633985772986,0.5117748420448018,1743.0,0.07701144346750322,IA,Cerro Gordo County,19033
1676.0,4188.0,6186.0,0.2709343679275784,0.6770126091173618,2512.0,0.4060782411897834,IA,Cherokee County,19035
2264.0,3739.0,6367.0,0.3555834773048531,0.5872467410083242,1475.0,0.23166326370347107,IA,Chickasaw County,19037
1463.0,2706.0,4405.0,0.3321225879682179,0.6143019296254256,1243.0,0.2821793416572077,IA,Clarke County,19039
2246.0,5870.0,8542.0,0.26293608054319834,0.6871926949192226,3624.0,0.4242566143760243,IA,Clay County,19041
3236.0,5309.0,9098.0,0.3556825675972741,0.5835348428225984,2073.0,0.22785227522532425,IA,Clayton County,19043
10079.0,11249.0,22748.0,0.4430719184104097,0.4945050114295762,1170.0,0.05143309301916649,IA,Clinton County,19045
1985.0,4608.0,6862.0,0.2892742640629554,0.6715243369280093,2623.0,0.38225007286505386,IA,Crawford County,19047
15662.0,19288.0,37617.0,0.4163543078927081,0.5127468963500545,3626.0,0.09639258845734644,IA,Dallas County,19049
976.0,2721.0,3858.0,0.25298081907724207,0.7052877138413686,1745.0,0.4523068947641265,IA,Davis County,19051
1201.0,2296.0,3703.0,0.3243316230083716,0.6200378071833649,1095.0,0.2957061841749933,IA,Decatur County,19053
2956.0,5688.0,9165.0,0.32253136933987997,0.6206219312602291,2732.0,0.29809056192034916,IA,Delaware County,19055
8178.0,9479.0,18713.0,0.43702239085127986,0.5065462512691712,1301.0,0.06952386041789133,IA,Des Moines County,19057
3051.0,6743.0,10247.0,0.29774568166292575,0.6580462574412023,3692.0,0.3603005757782765,IA,Dickinson County,19059
22774.0,23384.0,49037.0,0.46442482207312846,0.47686440850786144,610.0,0.012439586434732974,IA,Dubuque County,19061
1356.0,3121.0,4707.0,0.28808158062460165,0.6630550244316975,1765.0,0.37497344380709585,IA,Emmet County,19063
3666.0,5591.0,9813.0,0.3735860593090798,0.5697544074187303,1925.0,0.1961683481096505,IA,Fayette County,19065
3177.0,4371.0,7985.0,0.397871008140263,0.547401377582968,1194.0,0.14953036944270504,IA,Floyd County,19067
1490.0,3153.0,4915.0,0.3031536113936928,0.6415055951169888,1663.0,0.338351983723296,IA,Franklin County,19069
959.0,2401.0,3554.0,0.2698368036015757,0.6755768148564997,1442.0,0.405740011254924,IA,Fremont County,19071
1688.0,2819.0,4762.0,0.35447291054178914,0.5919781604367913,1131.0,0.23750524989500216,IA,Greene County,19073
1847.0,4516.0,6766.0,0.2729825598581141,0.6674549216671594,2669.0,0.39447236180904527,IA,Grundy County,19075
1720.0,3603.0,5654.0,0.304209409267775,0.6372479660417404,1883.0,0.3330385567739654,IA,Guthrie County,19077
2715.0,4450.0,7589.0,0.35775464488074843,0.5863750164712084,1735.0,0.22862037159045995,IA,Hamilton County,19079
1582.0,3972.0,5815.0,0.272055030094583,0.683061049011178,2390.0,0.41100601891659505,IA,Hancock County,19081
2774.0,5231.0,8423.0,0.32933634097115044,0.6210376350468954,2457.0,0.2917012940757449,IA,Hardin County,19083
2123.0,4892.0,7378.0,0.28774735700731907,0.663052317701274,2769.0,0.37530496069395497,IA,Harrison County,19085
2897.0,5764.0,9286.0,0.3119750161533491,0.6207193624811544,2867.0,0.30874434632780534,IA,Henry County,19087
1674.0,2611.0,4507.0,0.3714222320834258,0.5793210561349013,937.0,0.20789882405147547,IA,Howard County,19089
1251.0,3564.0,5033.0,0.2485595072521359,0.7081263659845023,2313.0,0.45956685873236636,IA,Humboldt County,19091
792.0,2655.0,3590.0,0.22061281337047353,0.7395543175487466,1863.0,0.518941504178273,IA,Ida County,19093
3070.0,5193.0,8789.0,0.3493002616907498,0.5908522016156559,2123.0,0.2415519399249061,IA,Iowa County,19095
3837.0,5821.0,10204.0,0.37602900823206586,0.5704625637005096,1984.0,0.19443355546844376,IA,Jackson County,19097
7108.0,10556.0,18776.0,0.3785683851725607,0.5622070728589689,3448.0,0.18363868768640818,IA,Jasper County,19099
3702.0,3738.0,8001.0,0.46269216347956504,0.4671916010498688,36.0,0.004499437570303744,IA,Jefferson County,19101
49942.0,20993.0,75637.0,0.6602853100995545,0.27754934754154714,28949.0,0.38273596255800735,IA,Johnson County,19103
3779.0,5718.0,10011.0,0.3774847667565678,0.5711717111177704,1939.0,0.19368694436120265,IA,Jones County,19105
1265.0,3385.0,4858.0,0.2603952243721696,0.6967888019761218,2120.0,0.4363935776039522,IA,Keokuk County,19107
2529.0,5637.0,8505.0,0.29735449735449737,0.6627865961199294,3108.0,0.36543209876543203,IA,Kossuth County,19109
6195.0,8762.0,15893.0,0.38979424904045806,0.5513118983200151,2567.0,0.16151764927955709,IA,Lee County,19111
58481.0,48183.0,114664.0,0.510020581873997,0.4202103537291565,10298.0,0.08981022814484052,IA,Linn County,19113
1643.0,3060.0,4943.0,0.3323892373052802,0.6190572526805583,1417.0,0.28666801537527814,IA,Louisa County,19115
1236.0,2873.0,4297.0,0.28764254130788924,0.6686060041889691,1637.0,0.38096346288107985,IA,Lucas County,19117
917.0,5188.0,6336.0,0.14472853535353536,0.8188131313131313,4271.0,0.6740845959595959,IA,Lyon County,19119
2666.0,5336.0,8523.0,0.3128006570456412,0.6260706324064297,2670.0,0.3132699753607885,IA,Madison County,19121
2606.0,7404.0,10494.0,0.2483323804078521,0.7055460263007433,4798.0,0.45721364589289115,IA,Mahaska County,19123
5469.0,10940.0,17554.0,0.31155292241084653,0.6232197789677566,5471.0,0.31166685655691007,IA,Marion County,19125
7623.0,9125.0,17700.0,0.4306779661016949,0.5155367231638418,1502.0,0.0848587570621469,IA,Marshall County,19127
2080.0,5050.0,7608.0,0.2733964248159832,0.6637749737118822,2970.0,0.390378548895899,IA,Mills County,19129
1879.0,3180.0,5360.0,0.3505597014925373,0.5932835820895522,1301.0,0.24272388059701494,IA,Mitchell County,19131
1244.0,3115.0,4525.0,0.2749171270718232,0.6883977900552486,1871.0,0.4134806629834254,IA,Monona County,19133
1053.0,2635.0,3844.0,0.2739334027055151,0.6854838709677419,1582.0,0.4115504682622268,IA,Monroe County,19135
1312.0,3431.0,4998.0,0.26250500200080035,0.6864745898359343,2119.0,0.423969587835134,IA,Montgomery County,19137
8284.0,9549.0,19086.0,0.4340354186314576,0.5003143665513989,1265.0,0.06627894791994132,IA,Muscatine County,19139
1314.0,5735.0,7348.0,0.17882416984213392,0.7804844855743059,4421.0,0.601660315732172,IA,O'Brien County,19141
552.0,2528.0,3197.0,0.17266187050359713,0.7907413199874883,1976.0,0.6180794494838912,IA,Osceola County,19143
1801.0,4875.0,6968.0,0.25846727898966704,0.6996268656716418,3074.0,0.44115958668197475,IA,Page County,19145
1395.0,3079.0,4674.0,0.29845956354300385,0.6587505348737698,1684.0,0.36029097133076593,IA,Palo Alto County,19147
2878.0,9659.0,13057.0,0.22041816650072757,0.7397564524775982,6781.0,0.5193382859768707,IA,Plymouth County,19149
962.0,2692.0,3831.0,0.25110937092143043,0.7026885930566432,1730.0,0.4515792221352128,IA,Pocahontas County,19151
119671.0,93421.0,228420.0,0.5239077138604326,0.408987829437002,26250.0,0.11491988442343054,IA,Polk County,19153
15341.0,24441.0,42226.0,0.3633069672713494,0.5788140008525553,9100.0,0.21550703358120588,IA,Pottawattamie County,19155
4272.0,4936.0,9693.0,0.4407304240173321,0.5092334674507376,664.0,0.06850304343340552,IA,Poweshiek County,19157
753.0,1820.0,2684.0,0.28055141579731746,0.6780923994038748,1067.0,0.3975409836065573,IA,Ringgold County,19159
1269.0,3692.0,5158.0,0.24602559131446297,0.7157813105854982,2423.0,0.4697557192710352,IA,Sac County,19161
40302.0,39083.0,84878.0,0.474822686679705,0.46046089681660735,1219.0,0.014361789863097663,IA,Scott County,19163
1649.0,4340.0,6270.0,0.2629984051036683,0.6921850079744817,2691.0,0.4291866028708134,IA,Shelby County,19165
2289.0,14761.0,17989.0,0.12724442714992495,0.8205570070598699,12472.0,0.6933125799099449,IA,Sioux County,19167
25085.0,19111.0,48910.0,0.5128808014720916,0.39073809037006746,5974.0,0.12214271110202413,IA,Story County,19169
3194.0,4968.0,8636.0,0.3698471514590088,0.5752663270032422,1774.0,0.2054191755442334,IA,Tama County,19171
755.0,2108.0,3003.0,0.2514152514152514,0.701964701964702,1353.0,0.45054945054945056,IA,Taylor County,19173
1920.0,3521.0,5768.0,0.332871012482663,0.6104368932038835,1601.0,0.2775658807212205,IA,Union County,19175
843.0,2524.0,3526.0,0.23908111174134997,0.7158252977878616,1681.0,0.4767441860465117,IA,Van Buren County,19177
5591.0,8710.0,14996.0,0.3728327554014404,0.580821552413977,3119.0,0.20798879701253664,IA,Wapello County,19179
10371.0,14773.0,26916.0,0.38530985287561303,0.5488556992123644,4402.0,0.1635458463367514,IA,Warren County,19181
3938.0,6170.0,10824.0,0.3638211382113821,0.570029563932003,2232.0,0.20620842572062087,IA,Washington County,19183
719.0,2069.0,2921.0,0.24614857925368025,0.7083190688120506,1350.0,0.46217048955837037,IA,Wayne County,19185
6293.0,10049.0,17239.0,0.3650443761239051,0.582922443297175,3756.0,0.2178780671732699,IA,Webster County,19187
1920.0,3437.0,5717.0,0.33584047577400733,0.6011894350183663,1517.0,0.265348959244359,IA,Winnebago County,19189
5238.0,5332.0,11217.0,0.46696977801551215,0.4753499153071231,94.0,0.008380137291610967,IA,Winneshiek County,19191
16102.0,24627.0,42933.0,0.3750494957258985,0.5736147019774999,8525.0,0.19856520625160134,IA,Woodbury County,19193
1523.0,2443.0,4216.0,0.3612428842504744,0.5794592030360531,920.0,0.21821631878557873,IA,Worth County,19195
1890.0,3790.0,5949.0,0.3177004538577912,0.6370818624978988,1900.0,0.31938140864010756,IA,Wright County,19197
75676.0,93748.0,195587.0,0.38691733090645086,0.47931610996640883,18072.0,0.09239877905995797,ID,Ada County,16001
415.0,1556.0,2183.0,0.19010535959688502,0.7127805771873569,1141.0,0.5226752175904719,ID,Adams County,16003
10342.0,17180.0,33405.0,0.309594372099985,0.5142942673252507,6838.0,0.20469989522526572,ID,Bannock County,16005
255.0,2203.0,2928.0,0.08709016393442623,0.7523907103825137,1948.0,0.6653005464480874,ID,Bear Lake County,16007
780.0,3101.0,4192.0,0.18606870229007633,0.7397423664122137,2321.0,0.5536736641221374,ID,Benewah County,16009
2924.0,10907.0,16625.0,0.1758796992481203,0.6560601503759399,7983.0,0.4801804511278196,ID,Bingham County,16011
6416.0,3340.0,10723.0,0.5983400167863471,0.31147999626970063,3076.0,0.28686002051664644,ID,Blaine County,16013
777.0,2673.0,3812.0,0.20383001049317942,0.7012067156348374,1896.0,0.497376705141658,ID,Boise County,16015
5140.0,10220.0,16815.0,0.3056794528694618,0.607790663098424,5080.0,0.3021112102289622,ID,Bonner County,16017
8930.0,26699.0,44212.0,0.20198136252601104,0.6038858228535239,17769.0,0.4019044603275128,ID,Bonneville County,16019
933.0,3789.0,5150.0,0.1811650485436893,0.7357281553398058,2856.0,0.5545631067961165,ID,Boundary County,16021
160.0,914.0,1230.0,0.13008130081300814,0.7430894308943089,754.0,0.6130081300813007,ID,Butte County,16023
110.0,410.0,599.0,0.18363939899833054,0.6844741235392321,300.0,0.5008347245409015,ID,Camas County,16025
16683.0,46755.0,72007.0,0.2316858083241907,0.6493118724568445,30072.0,0.4176260641326538,ID,Canyon County,16027
271.0,2275.0,3035.0,0.08929159802306424,0.7495881383855024,2004.0,0.6602965403624381,ID,Caribou County,16029
1036.0,5949.0,8178.0,0.12668134018097335,0.727439471753485,4913.0,0.6007581315725117,ID,Cassia County,16031
44.0,203.0,283.0,0.15547703180212014,0.7173144876325088,159.0,0.5618374558303887,ID,Clark County,16033
704.0,2852.0,3801.0,0.18521441725861615,0.7503288608260984,2148.0,0.5651144435674822,ID,Clearwater County,16035
427.0,1777.0,2413.0,0.17695814338997098,0.7364276833816825,1350.0,0.5594695399917116,ID,Custer County,16037
1814.0,5816.0,8519.0,0.2129357905857495,0.6827092381734945,4002.0,0.469773447587745,ID,Elmore County,16039
385.0,3901.0,5499.0,0.07001272958719768,0.7094017094017094,3516.0,0.6393889798145118,ID,Franklin County,16041
651.0,4091.0,5714.0,0.11393069653482674,0.715960798039902,3440.0,0.6020301015050753,ID,Fremont County,16043
1229.0,5980.0,7952.0,0.1545523138832998,0.7520120724346077,4751.0,0.5974597585513078,ID,Gem County,16045
930.0,3743.0,5191.0,0.17915623193989597,0.7210556732806781,2813.0,0.5418994413407822,ID,Gooding County,16047
1196.0,6441.0,8223.0,0.14544570108233004,0.7832907697920467,5245.0,0.6378450687097167,ID,Idaho County,16049
976.0,8436.0,11471.0,0.08508412518524976,0.7354197541626711,7460.0,0.6503356289774214,ID,Jefferson County,16051
2117.0,7347.0,10667.0,0.19846254804537358,0.6887597262585544,5230.0,0.49029717821318086,ID,Jerome County,16053
16264.0,44449.0,66286.0,0.24536101137495098,0.6705639199831035,28185.0,0.4252029086081525,ID,Kootenai County,16055
8093.0,7255.0,18146.0,0.445993607406591,0.3998126308828392,838.0,0.046180976523751804,ID,Latah County,16057
733.0,3011.0,4068.0,0.18018682399213373,0.7401671583087512,2278.0,0.5599803343166175,ID,Lemhi County,16059
270.0,1202.0,1590.0,0.16981132075471697,0.7559748427672957,932.0,0.5861635220125787,ID,Lewis County,16061
360.0,1184.0,1748.0,0.20594965675057209,0.6773455377574371,824.0,0.471395881006865,ID,Lincoln County,16063
1201.0,8941.0,15687.0,0.07656020909032957,0.5699623892394977,7740.0,0.49340218014916815,ID,Madison County,16065
1167.0,4887.0,6870.0,0.16986899563318777,0.711353711790393,3720.0,0.5414847161572052,ID,Minidoka County,16067
4828.0,10699.0,17195.0,0.280779296307066,0.6222157603954638,5871.0,0.3414364640883978,ID,Nez Perce County,16069
184.0,1531.0,2068.0,0.08897485493230174,0.7403288201160542,1347.0,0.6513539651837524,ID,Oneida County,16071
591.0,3052.0,3920.0,0.15076530612244898,0.7785714285714286,2461.0,0.6278061224489796,ID,Owyhee County,16073
892.0,4306.0,5703.0,0.15640890759249518,0.7550412063826056,3414.0,0.5986322987901105,ID,Payette County,16075
699.0,1666.0,2758.0,0.2534445250181291,0.6040609137055838,967.0,0.3506163886874547,ID,Power County,16077
1384.0,3297.0,5120.0,0.2703125,0.6439453125,1913.0,0.37363281249999997,ID,Shoshone County,16079
2157.0,2161.0,4966.0,0.43435360451067256,0.43515908175594037,4.0,0.000805477245267805,ID,Teton County,16081
6844.0,21063.0,31893.0,0.21459254381839274,0.6604270529583294,14219.0,0.4458345091399366,ID,Twin Falls County,16083
1913.0,2906.0,5349.0,0.3576369414843896,0.5432791175920733,993.0,0.18564217610768363,ID,Valley County,16085
776.0,3283.0,4454.0,0.1742254153569825,0.7370902559497081,2507.0,0.5628648405927257,ID,Washington County,16087
7633.0,22732.0,31770.0,0.24025810513062637,0.7155177840730249,15099.0,0.4752596789423985,IL,Adams County,17001
1262.0,1496.0,2820.0,0.4475177304964539,0.5304964539007092,234.0,0.08297872340425533,IL,Alexander County,17003
2066.0,4884.0,7462.0,0.2768694719914232,0.6545162154918253,2818.0,0.37764674350040206,IL,Bond County,17005
8952.0,12261.0,22604.0,0.3960360998053442,0.5424261192709255,3309.0,0.14639001946558133,IL,Boone County,17007
475.0,1776.0,2336.0,0.2033390410958904,0.7602739726027398,1301.0,0.5569349315068494,IL,Brown County,17009
6010.0,9264.0,16303.0,0.36864380788811874,0.5682389744218855,3254.0,0.1995951665337668,IL,Bureau County,17011
739.0,1719.0,2556.0,0.28912363067292646,0.6725352112676056,980.0,0.38341158059467917,IL,Calhoun County,17013
2437.0,4428.0,7354.0,0.33138428066358444,0.6021212945335872,1991.0,0.27073701387000276,IL,Carroll County,17015
1617.0,3216.0,5054.0,0.31994459833795014,0.6363276612584092,1599.0,0.3163830629204591,IL,Cass County,17017
49694.0,33235.0,89196.0,0.5571326068433562,0.37260639490560116,16459.0,0.18452621193775504,IL,Champaign County,17019
3982.0,10522.0,15310.0,0.26009144350097974,0.6872632266492489,6540.0,0.42717178314826915,IL,Christian County,17021
1873.0,5620.0,7819.0,0.2395446988105896,0.7187619900242997,3747.0,0.47921729121371015,IL,Clark County,17023
1014.0,5009.0,6278.0,0.161516406498885,0.7978655622809812,3995.0,0.6363491557820962,IL,Clay County,17025
3939.0,12394.0,17268.0,0.22810979847116053,0.7177438035672921,8455.0,0.48963400509613153,IL,Clinton County,17027
7285.0,12985.0,21580.0,0.33758109360519,0.6017145505097312,5700.0,0.2641334569045412,IL,Coles County,17029
1528582.0,440213.0,2055215.0,0.743757709047472,0.2141931622725603,1088369.0,0.5295645467749117,IL,Cook County,17031
1969.0,6146.0,8507.0,0.23145644763136242,0.7224638532972846,4177.0,0.49100740566592216,IL,Crawford County,17033
1028.0,4200.0,5513.0,0.18646834754217304,0.7618356611645202,3172.0,0.5753673136223472,IL,Cumberland County,17035
20348.0,19051.0,42605.0,0.4775965262293158,0.44715408989555216,1297.0,0.030442436333763645,IL,DeKalb County,17037
1907.0,5072.0,7469.0,0.2553219975900388,0.6790735038157718,3165.0,0.423751506225733,IL,De Witt County,17039
1946.0,5695.0,8089.0,0.24057361849425146,0.7040425268883669,3749.0,0.4634689083941154,IL,Douglas County,17041
222499.0,164355.0,412929.0,0.5388311307755086,0.39802242031923163,58144.0,0.14080871045627696,IL,DuPage County,17043
1778.0,5634.0,7783.0,0.22844661441603495,0.7238853912373121,3856.0,0.4954387768212771,IL,Edgar County,17045
432.0,2777.0,3312.0,0.13043478260869565,0.8384661835748792,2345.0,0.7080314009661836,IL,Edwards County,17047
3071.0,13613.0,17428.0,0.17621069543263715,0.7810993803075511,10542.0,0.604888684874914,IL,Effingham County,17049
1814.0,7363.0,9515.0,0.1906463478717814,0.7738307934839727,5549.0,0.5831844456121913,IL,Fayette County,17051
1410.0,4474.0,6289.0,0.22420098584830656,0.7114008586420735,3064.0,0.4871998727937669,IL,Ford County,17053
4711.0,13101.0,18533.0,0.25419521933847733,0.7069012032590514,8390.0,0.45270598392057404,IL,Franklin County,17055
6118.0,8482.0,15609.0,0.3919533602408867,0.5434044461528605,2364.0,0.15145108591197387,IL,Fulton County,17057
656.0,1942.0,2691.0,0.2437755481233742,0.7216648086213303,1286.0,0.4778892604979561,IL,Gallatin County,17059
1202.0,4139.0,5542.0,0.2168892096715987,0.7468422952002887,2937.0,0.52995308552869,IL,Greene County,17061
8021.0,13417.0,22891.0,0.3503997204141366,0.5861255515268009,5396.0,0.23572583111266432,IL,Grundy County,17063
800.0,3205.0,4143.0,0.19309678976587014,0.7735940139995172,2405.0,0.580497224233647,IL,Hamilton County,17065
1744.0,5713.0,7818.0,0.22307495523151702,0.7307495523151701,3969.0,0.5076745970836531,IL,Hancock County,17067
419.0,1650.0,2133.0,0.1964369432723863,0.7735583684950773,1231.0,0.577121425222691,IL,Hardin County,17069
1151.0,2153.0,3480.0,0.3307471264367816,0.6186781609195402,1002.0,0.2879310344827586,IL,Henderson County,17071
8835.0,13962.0,24232.0,0.3646005282271377,0.5761802575107297,5127.0,0.21157972928359198,IL,Henry County,17073
2496.0,9728.0,12923.0,0.19314400680956434,0.7527663855141995,7232.0,0.5596223787046352,IL,Iroquois County,17075
11619.0,10889.0,24509.0,0.47407074952058426,0.4442857725733404,730.0,0.029784976947243857,IL,Jackson County,17077
924.0,3973.0,5104.0,0.1810344827586207,0.7784090909090909,3049.0,0.5973746081504703,IL,Jasper County,17079
4408.0,11681.0,16818.0,0.262100130812225,0.694553454631942,7273.0,0.43245332381971696,IL,Jefferson County,17081
2673.0,7737.0,10909.0,0.24502704189201577,0.7092309102575854,5064.0,0.4642038683655697,IL,Jersey County,17083
4452.0,6113.0,11177.0,0.3983179744117384,0.5469267245235752,1661.0,0.14860875011183677,IL,Jo Daviess County,17085
1135.0,4644.0,6017.0,0.18863220874189796,0.771813195944823,3509.0,0.583180987202925,IL,Johnson County,17087
99389.0,82087.0,193500.0,0.5136382428940568,0.4242222222222222,17302.0,0.08941602067183457,IL,Kane County,17089
18908.0,25081.0,46556.0,0.40613454764154994,0.5387275539135664,6173.0,0.13259300627201648,IL,Kankakee County,17091
23392.0,24152.0,50815.0,0.4603365148086195,0.47529272852504184,760.0,0.014956213716422362,IL,Kendall County,17093
9939.0,10658.0,21964.0,0.45251320342378437,0.4852485885995265,719.0,0.03273538517574215,IL,Knox County,17095
168186.0,108608.0,293574.0,0.5728913323386948,0.3699510174606743,59578.0,0.2029403148780205,IL,Lake County,17097
19277.0,26269.0,48447.0,0.397898734699775,0.5422213965777035,6992.0,0.14432266187792853,IL,LaSalle County,17099
1288.0,4517.0,6039.0,0.2132803444278854,0.7479715184633218,3229.0,0.5346911740354363,IL,Lawrence County,17101
5499.0,8597.0,15215.0,0.3614196516595465,0.5650345054222806,3098.0,0.20361485376273414,IL,Lee County,17103
4005.0,10197.0,15096.0,0.265302066772655,0.675476947535771,6192.0,0.41017488076311603,IL,Livingston County,17105
3301.0,8167.0,12130.0,0.27213520197856556,0.6732893652102225,4866.0,0.401154163231657,IL,Logan County,17107
18211.0,26782.0,47283.0,0.3851489964680752,0.5664192204386355,8571.0,0.18127022397056025,IL,Macon County,17115
6532.0,14194.0,21881.0,0.29852383346282163,0.6486906448516978,7662.0,0.3501668113888762,IL,Macoupin County,17117
50336.0,70295.0,127902.0,0.39355131272380417,0.5496004753639505,19959.0,0.15604916264014634,IL,Madison County,17119
4231.0,11677.0,16600.0,0.25487951807228915,0.703433734939759,7446.0,0.4485542168674699,IL,Marion County,17121
1784.0,3776.0,5903.0,0.3022192105708962,0.6396747416567847,1992.0,0.33745553108588855,IL,Marshall County,17123
2008.0,4051.0,6433.0,0.31214052541582465,0.6297217472407897,2043.0,0.317581221824965,IL,Mason County,17125
1555.0,4844.0,6633.0,0.23443389115030905,0.7302879541685512,3289.0,0.49585406301824214,IL,Massac County,17127
5278.0,6789.0,12910.0,0.4088303640588691,0.5258714175058095,1511.0,0.11704105344694038,IL,McDonough County,17109
59827.0,71117.0,140145.0,0.42689357451211246,0.5074529951122052,11290.0,0.08055942060009275,IL,McHenry County,17111
35918.0,37081.0,78995.0,0.4546870055066776,0.4694094562947022,1163.0,0.014722450788024588,IL,McLean County,17113
1808.0,4230.0,6423.0,0.2814884010586953,0.658570761326483,2422.0,0.37708236026778763,IL,Menard County,17129
3061.0,4800.0,8417.0,0.36366876559344186,0.5702744445764524,1739.0,0.20660567898301052,IL,Mercer County,17131
5522.0,12614.0,19074.0,0.2895040369088812,0.661319073083779,7092.0,0.3718150361748978,IL,Monroe County,17133
3490.0,8616.0,12829.0,0.27203990957985813,0.6716033985501598,5126.0,0.3995634889703017,IL,Montgomery County,17135
4693.0,9060.0,14607.0,0.3212843157390292,0.6202505647976997,4367.0,0.2989662490586705,IL,Morgan County,17137
1476.0,4453.0,6209.0,0.23771943952327268,0.7171847318408762,2977.0,0.4794652923176035,IL,Moultrie County,17139
8025.0,14344.0,23798.0,0.337213211194218,0.6027397260273972,6319.0,0.26552651483317924,IL,Ogle County,17141
37436.0,35299.0,77465.0,0.48326340928161104,0.4556767572452075,2137.0,0.027586652036403536,IL,Peoria County,17143
2433.0,6816.0,9706.0,0.2506696888522563,0.7022460333814136,4383.0,0.45157634452915724,IL,Perry County,17145
2633.0,5623.0,8899.0,0.29587594111697946,0.6318687492976739,2990.0,0.33599280818069444,IL,Piatt County,17147
1412.0,5749.0,7458.0,0.18932689729149907,0.7708500938589434,4337.0,0.5815231965674443,IL,Pike County,17149
374.0,1678.0,2132.0,0.175422138836773,0.7870544090056285,1304.0,0.6116322701688555,IL,Pope County,17151
817.0,1583.0,2473.0,0.3303679741205014,0.6401132228063081,766.0,0.3097452486858067,IL,Pulaski County,17153
1143.0,1762.0,3076.0,0.3715864759427828,0.5728218465539662,619.0,0.20123537061118335,IL,Putnam County,17155
3421.0,9992.0,14032.0,0.24379988597491448,0.7120866590649944,6571.0,0.4682867730900799,IL,Randolph County,17157
1579.0,5736.0,7630.0,0.20694626474442987,0.7517693315858454,4157.0,0.5448230668414155,IL,Richland County,17159
32258.0,26969.0,62971.0,0.5122675517301615,0.42827650823394897,5289.0,0.0839910434962125,IL,Rock Island County,17161
2551.0,8248.0,11234.0,0.22707851166102902,0.7341997507566317,5697.0,0.5071212390956027,IL,Saline County,17165
40731.0,49823.0,96472.0,0.4222054067501451,0.51645036901899,9092.0,0.09424496226884488,IL,Sangamon County,17167
1074.0,2523.0,3792.0,0.28322784810126583,0.6653481012658228,1449.0,0.38212025316455694,IL,Schuyler County,17169
528.0,1965.0,2583.0,0.20441347270615565,0.7607433217189314,1437.0,0.5563298490127758,IL,Scott County,17171
2279.0,8209.0,10912.0,0.2088526392961877,0.7522910557184751,5930.0,0.5434384164222874,IL,Shelby County,17173
60180.0,53479.0,119201.0,0.5048615363965068,0.44864556505398445,6701.0,0.05621597134252232,IL,St. Clair County,17163
748.0,1777.0,2707.0,0.2763206501662357,0.6564462504617657,1029.0,0.38012560029553005,IL,Stark County,17175
7531.0,10845.0,19525.0,0.3857106274007682,0.5554417413572343,3314.0,0.16973111395646612,IL,Stephenson County,17177
20568.0,38620.0,63347.0,0.3246878305207824,0.609657915923406,18052.0,0.28497008540262364,IL,Tazewell County,17179
2389.0,5780.0,8514.0,0.28059666431759456,0.6788818416725394,3391.0,0.39828517735494484,IL,Union County,17181
9876.0,18582.0,29799.0,0.3314205174670291,0.6235779724151818,8706.0,0.29215745494815265,IL,Vermilion County,17183
1146.0,4039.0,5402.0,0.21214365049981487,0.7476860422065902,2893.0,0.5355423917067753,IL,Wabash County,17185
2983.0,4267.0,7700.0,0.3874025974025974,0.5541558441558442,1284.0,0.16675324675324676,IL,Warren County,17187
